parity,mac,mip,cm,V,Q_keep,Q_replace,cow_value,action
3,11,1,0,6770.74,6770.74,6344.04,426.70,keep
3,11,1,1,6386.12,6386.12,6235.92,150.20,keep
3,11,2,0,7002.68,7002.68,6344.04,658.63,keep
3,11,2,1,6616.73,6616.73,6235.92,380.81,keep
3,11,3,0,7232.04,7232.04,6344.04,888.00,keep
3,11,3,1,6844.92,6844.92,6235.92,608.99,keep
3,11,4,0,7456.16,7456.16,6344.04,1112.12,keep
3,11,4,1,7068.40,7068.40,6235.92,832.48,keep
3,11,5,0,7671.81,7671.81,6344.04,1327.77,keep
3,11,5,1,7285.51,7285.51,6235.92,1049.58,keep
3,11,6,0,7874.93,7874.93,6344.04,1530.88,keep
3,11,6,1,7498.14,7498.14,6235.92,1262.22,keep
3,11,7,0,8059.76,8059.76,6344.04,1715.71,keep
3,11,7,1,7723.83,7723.83,6235.92,1487.90,keep
3,11,8,0,8215.61,8215.61,6402.85,1812.75,keep
3,11,8,1,8042.14,8042.14,6262.97,1779.16,keep
3,12,0,0,6349.49,6267.05,6349.49,-82.44,replace
3,12,0,1,6238.43,5973.32,6238.43,-265.11,replace
3,12,2,0,6862.90,6862.90,6349.49,513.40,keep
3,12,2,1,6501.73,6501.73,6238.43,263.30,keep
3,12,3,0,7107.87,7107.87,6349.49,758.38,keep
3,12,3,1,6745.41,6745.41,6238.43,506.98,keep
3,12,4,0,7350.11,7350.11,6349.49,1000.61,keep
3,12,4,1,6986.82,6986.82,6238.43,748.39,keep
3,12,5,0,7586.73,7586.73,6349.49,1237.23,keep
3,12,5,1,7224.44,7224.44,6238.43,986.01,keep
3,12,6,0,7814.08,7814.08,6349.49,1464.58,keep
3,12,6,1,7459.93,7459.93,6238.43,1221.50,keep
3,12,7,0,8026.94,8026.94,6349.49,1677.45,keep
3,12,7,1,7708.80,7708.80,6238.43,1470.37,keep
3,12,8,0,8215.60,8215.60,6402.85,1812.75,keep
3,12,8,1,8042.13,8042.13,6262.97,1779.16,keep
3,12,9,0,8757.83,8757.83,6402.85,2354.98,keep
3,12,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,13,0,0,6354.54,6241.00,6354.54,-113.54,replace
3,13,0,1,6240.75,5962.97,6240.75,-277.77,replace
3,13,3,0,6993.90,6993.90,6354.54,639.36,keep
3,13,3,1,6654.20,6654.20,6240.75,413.45,keep
3,13,4,0,7252.62,7252.62,6354.54,898.09,keep
3,13,4,1,6911.93,6911.93,6240.75,671.18,keep
3,13,5,0,7508.39,7508.39,6354.54,1153.85,keep
3,13,5,1,7168.28,7168.28,6240.75,927.54,keep
3,13,6,0,7757.94,7757.94,6354.54,1403.40,keep
3,13,6,1,7424.71,7424.71,6240.75,1183.96,keep
3,13,7,0,7996.59,7996.59,6354.54,1642.06,keep
3,13,7,1,7694.91,7694.91,6240.75,1454.16,keep
3,13,8,0,8215.60,8215.60,6402.85,1812.75,keep
3,13,8,1,8042.13,8042.13,6262.97,1779.16,keep
3,13,9,0,8757.82,8757.82,6402.85,2354.98,keep
3,13,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,14,0,0,6359.18,6217.01,6359.18,-142.17,replace
3,14,0,1,6242.88,5953.45,6242.88,-289.43,replace
3,14,4,0,7163.38,7163.38,6359.18,804.20,keep
3,14,4,1,6843.43,6843.43,6242.88,600.55,keep
3,14,5,0,7436.58,7436.58,6359.18,1077.40,keep
3,14,5,1,7116.85,7116.85,6242.88,873.97,keep
3,14,6,0,7706.40,7706.40,6359.18,1347.22,keep
3,14,6,1,7392.38,7392.38,6242.88,1149.50,keep
3,14,7,0,7968.68,7968.68,6359.18,1609.50,keep
3,14,7,1,7682.13,7682.13,6242.88,1439.24,keep
3,14,8,0,8215.60,8215.60,6402.85,1812.75,keep
3,14,8,1,8042.13,8042.13,6262.97,1779.16,keep
3,14,9,0,8757.82,8757.82,6402.85,2354.98,keep
3,14,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,15,0,0,6363.43,6195.02,6363.43,-168.41,replace
3,15,0,1,6244.84,5944.71,6244.84,-300.13,replace
3,15,5,0,7370.97,7370.97,6363.43,1007.54,keep
3,15,5,1,7069.89,7069.89,6244.84,825.06,keep
3,15,6,0,7659.25,7659.25,6363.43,1295.82,keep
3,15,6,1,7362.83,7362.83,6244.84,1118.00,keep
3,15,7,0,7943.10,7943.10,6363.43,1579.67,keep
3,15,7,1,7670.42,7670.42,6244.84,1425.58,keep
3,15,8,0,8215.60,8215.60,6402.85,1812.75,keep
3,15,8,1,8042.13,8042.13,6262.97,1779.16,keep
3,15,9,0,8757.82,8757.82,6402.85,2354.98,keep
3,15,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,16,0,0,6367.32,6174.94,6367.32,-192.37,replace
3,16,0,1,6246.62,5936.72,6246.62,-309.90,replace
3,16,6,0,7616.26,7616.26,6367.32,1248.94,keep
3,16,6,1,7335.90,7335.90,6246.62,1089.28,keep
3,16,7,0,7919.76,7919.76,6367.32,1552.44,keep
3,16,7,1,7659.73,7659.73,6246.62,1413.10,keep
3,16,8,0,8215.60,8215.60,6402.85,1812.75,keep
3,16,8,1,8042.13,8042.13,6262.97,1779.16,keep
3,16,9,0,8757.82,8757.82,6402.85,2354.98,keep
3,16,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,17,0,0,6370.85,6156.65,6370.85,-214.20,replace
3,17,0,1,6248.25,5929.45,6248.25,-318.80,replace
3,17,7,0,7898.50,7898.50,6370.85,1527.64,keep
3,17,7,1,7650.00,7650.00,6248.25,1401.75,keep
3,17,8,0,8215.60,8215.60,6402.85,1812.75,keep
3,17,8,1,8042.13,8042.13,6262.97,1779.16,keep
3,17,9,0,8757.82,8757.82,6402.85,2354.98,keep
3,17,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,18,0,0,6374.06,6140.03,6374.06,-234.03,replace
3,18,0,1,6249.73,5922.84,6249.73,-326.89,replace
3,18,8,0,8215.60,8215.60,6402.85,1812.75,keep
3,18,8,1,8042.13,8042.13,6262.97,1779.16,keep
3,18,9,0,8757.82,8757.82,6402.85,2354.98,keep
3,18,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,19,0,0,6376.98,6266.70,6376.98,-110.28,replace
3,19,0,1,6251.07,6029.59,6251.07,-221.48,replace
3,19,9,0,8757.82,8757.82,6402.85,2354.98,keep
3,19,9,1,8489.88,8489.88,6262.97,2226.91,keep
3,20,0,0,6533.73,6533.73,6379.61,154.12,keep
3,20,0,1,6307.64,6307.64,6252.28,55.36,keep
4,1,0,0,8123.77,8123.77,6367.72,1756.05,keep
4,1,0,1,7535.13,7535.13,6260.47,1274.66,keep
4,2,0,0,8060.10,8060.10,6320.68,1739.43,keep
4,2,0,1,7404.30,7404.30,6231.17,1173.13,keep
4,3,0,0,7900.68,7900.68,6304.40,1596.29,keep
4,3,0,1,7203.23,7203.23,6220.32,982.91,keep
4,4,0,0,7596.12,7596.12,6301.28,1294.84,keep
4,4,0,1,6921.39,6921.39,6217.40,703.99,keep
4,4,1,0,8209.82,8209.82,6301.28,1908.54,keep
4,4,1,1,7599.53,7599.53,6217.40,1382.13,keep
4,5,0,0,7297.41,7297.41,6304.11,993.30,keep
4,5,0,1,6656.49,6656.49,6218.06,438.43,keep
4,5,1,0,7977.82,7977.82,6304.11,1673.71,keep
4,5,1,1,7397.24,7397.24,6218.06,1179.18,keep
4,5,2,0,8088.98,8088.98,6304.11,1784.86,keep
4,5,2,1,7507.72,7507.72,6218.06,1289.66,keep
4,6,0,0,7022.20,7022.20,6309.56,712.64,keep
4,6,0,1,6426.41,6426.41,6220.28,206.13,keep
4,6,1,0,7747.18,7747.18,6309.56,1437.62,keep
4,6,1,1,7199.05,7199.05,6220.28,978.77,keep
4,6,2,0,7881.76,7881.76,6309.56,1572.20,keep
4,6,2,1,7332.77,7332.77,6220.28,1112.50,keep
4,6,3,0,7999.24,7999.24,6309.56,1689.68,keep
4,6,3,1,7449.74,7449.74,6220.28,1229.46,keep
4,7,0,0,6783.18,6783.18,6316.05,467.12,keep
4,7,0,1,6258.50,6258.50,6223.14,35.36,keep
4,7,1,0,7524.00,7524.00,6316.05,1207.95,keep
4,7,1,1,7008.95,7008.95,6223.14,785.81,keep
4,7,2,0,7680.25,7680.25,6316.05,1364.19,keep
4,7,2,1,7164.18,7164.18,6223.14,941.04,keep
4,7,3,0,7822.48,7822.48,6316.05,1506.42,keep
4,7,3,1,7305.70,7305.70,6223.14,1082.56,keep
4,7,4,0,7946.58,7946.58,6316.05,1630.53,keep
4,7,4,1,7430.04,7430.04,6223.14,1206.90,keep
4,8,0,0,6586.96,6586.96,6322.83,264.13,keep
4,8,0,1,6226.20,6131.79,6226.20,-94.42,replace
4,8,1,0,7311.78,7311.78,6322.83,988.95,keep
4,8,1,1,6829.26,6829.26,6226.20,603.05,keep
4,8,2,0,7487.96,7487.96,6322.83,1165.13,keep
4,8,2,1,7004.27,7004.27,6226.20,778.06,keep
4,8,3,0,7653.08,7653.08,6322.83,1330.25,keep
4,8,3,1,7168.49,7168.49,6226.20,942.29,keep
4,8,4,0,7803.36,7803.36,6322.83,1480.53,keep
4,8,4,1,7318.71,7318.71,6226.20,1092.51,keep
4,8,5,0,7934.34,7934.34,6322.83,1611.51,keep
4,8,5,1,7452.65,7452.65,6226.20,1226.44,keep
4,9,0,0,6442.25,6442.25,6329.52,112.73,keep
4,9,0,1,6229.26,6042.53,6229.26,-186.73,replace
4,9,1,0,7112.44,7112.44,6329.52,782.92,keep
4,9,1,1,6661.16,6661.16,6229.26,431.91,keep
4,9,2,0,7306.87,7306.87,6329.52,977.35,keep
4,9,2,1,6854.30,6854.30,6229.26,625.04,keep
4,9,3,0,7493.06,7493.06,6329.52,1163.54,keep
4,9,3,1,7039.42,7039.42,6229.26,810.16,keep
4,9,4,0,7667.55,7667.55,6329.52,1338.02,keep
4,9,4,1,7213.56,7213.56,6229.26,984.30,keep
4,9,5,0,7826.21,7826.21,6329.52,1496.69,keep
4,9,5,1,7374.58,7374.58,6229.26,1145.32,keep
4,9,6,0,7963.97,7963.97,6329.52,1634.45,keep
4,9,6,1,7525.04,7525.04,6229.26,1295.78,keep
4,10,0,0,6358.06,6358.06,6335.94,22.12,keep
4,10,0,1,6232.20,5996.21,6232.20,-235.99,replace
4,10,1,0,6926.87,6926.87,6335.94,590.93,keep
4,10,1,1,6505.16,6505.16,6232.20,272.96,keep
4,10,2,0,7137.96,7137.96,6335.94,802.03,keep
4,10,2,1,6714.84,6714.84,6232.20,482.64,keep
4,10,3,0,7343.45,7343.45,6335.94,1007.51,keep
4,10,3,1,6919.09,6919.09,6232.20,686.90,keep
4,10,4,0,7540.20,7540.20,6335.94,1204.27,keep
4,10,4,1,7115.25,7115.25,6232.20,883.05,keep
4,10,5,0,7724.47,7724.47,6335.94,1388.53,keep
4,10,5,1,7301.31,7301.31,6232.20,1069.12,keep
4,10,6,0,7891.56,7891.56,6335.94,1555.62,keep
4,10,6,1,7479.45,7479.45,6232.20,1247.25,keep
4,10,7,0,8034.77,8034.77,6335.94,1698.84,keep
4,10,7,1,7669.92,7669.92,6232.20,1437.72,keep
4,11,0,0,6341.99,6303.81,6341.99,-38.18,replace
4,11,0,1,6234.98,5985.53,6234.98,-249.45,replace
4,11,1,0,6755.27,6755.27,6341.99,413.28,keep
4,11,1,1,6361.24,6361.24,6234.98,126.27,keep
4,11,2,0,6981.54,6981.54,6341.99,639.56,keep
4,11,2,1,6585.99,6585.99,6234.98,351.01,keep
4,11,3,0,7204.65,7204.65,6341.99,862.66,keep
4,11,3,1,6807.72,6807.72,6234.98,572.74,keep
4,11,4,0,7421.80,7421.80,6341.99,1079.82,keep
4,11,4,1,7024.04,7024.04,6234.98,789.07,keep
4,11,5,0,7629.62,7629.62,6341.99,1287.63,keep
4,11,5,1,7233.14,7233.14,6234.98,998.17,keep
4,11,6,0,7823.84,7823.84,6341.99,1481.85,keep
4,11,6,1,7436.87,7436.87,6234.98,1201.89,keep
4,11,7,0,7998.31,7998.31,6341.99,1656.32,keep
4,11,7,1,7653.23,7653.23,6234.98,1418.26,keep
4,11,8,0,8141.24,8141.24,6402.85,1738.38,keep
4,11,8,1,7965.58,7965.58,6262.97,1702.60,keep
4,12,0,0,6347.63,6274.67,6347.63,-72.95,replace
4,12,0,1,6237.57,5973.99,6237.57,-263.58,replace
4,12,2,0,6837.50,6837.50,6347.63,489.87,keep
4,12,2,1,6467.55,6467.55,6237.57,229.98,keep
4,12,3,0,7076.64,7076.64,6347.63,729.02,keep
4,12,3,1,6705.18,6705.18,6237.57,467.61,keep
4,12,4,0,7312.42,7312.42,6347.63,964.79,keep
4,12,4,1,6939.92,6939.92,6237.57,702.35,keep
4,12,5,0,7541.82,7541.82,6347.63,1194.19,keep
4,12,5,1,7170.13,7170.13,6237.57,932.56,keep
4,12,6,0,7760.99,7760.99,6347.63,1413.36,keep
4,12,6,1,7397.40,7397.40,6237.57,1159.83,keep
4,12,7,0,7964.37,7964.37,6347.63,1616.74,keep
4,12,7,1,7637.70,7637.70,6237.57,1400.13,keep
4,12,8,0,8141.23,8141.23,6402.85,1738.38,keep
4,12,8,1,7965.57,7965.57,6262.97,1702.60,keep
4,12,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,12,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,13,0,0,6352.85,6247.71,6352.85,-105.13,replace
4,13,0,1,6239.97,5963.30,6239.97,-276.66,replace
4,13,3,0,6959.14,6959.14,6352.85,606.30,keep
4,13,3,1,6611.19,6611.19,6239.97,371.22,keep
4,13,4,0,7211.88,7211.88,6352.85,859.03,keep
4,13,4,1,6862.70,6862.70,6239.97,622.73,keep
4,13,5,0,7460.98,7460.98,6352.85,1108.13,keep
4,13,5,1,7112.17,7112.17,6239.97,872.20,keep
4,13,6,0,7703.01,7703.01,6352.85,1350.16,keep
4,13,6,1,7361.01,7361.01,6239.97,1121.04,keep
4,13,7,0,7932.98,7932.98,6352.85,1580.13,keep
4,13,7,1,7623.35,7623.35,6239.97,1383.38,keep
4,13,8,0,8141.23,8141.23,6402.85,1738.38,keep
4,13,8,1,7965.57,7965.57,6262.97,1702.60,keep
4,13,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,13,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,14,0,0,6357.65,6222.90,6357.65,-134.76,replace
4,14,0,1,6242.18,5953.46,6242.18,-288.72,replace
4,14,4,0,7119.83,7119.83,6357.65,762.18,keep
4,14,4,1,6792.07,6792.07,6242.18,549.89,keep
4,14,5,0,7386.87,7386.87,6357.65,1029.21,keep
4,14,5,1,7059.09,7059.09,6242.18,816.91,keep
4,14,6,0,7649.78,7649.78,6357.65,1292.12,keep
4,14,6,1,7327.62,7327.62,6242.18,1085.44,keep
4,14,7,0,7904.11,7904.11,6357.65,1546.46,keep
4,14,7,1,7610.14,7610.14,6242.18,1367.96,keep
4,14,8,0,8141.23,8141.23,6402.85,1738.38,keep
4,14,8,1,7965.57,7965.57,6262.97,1702.60,keep
4,14,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,14,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,15,0,0,6362.05,6200.15,6362.05,-161.91,replace
4,15,0,1,6244.20,5944.43,6244.20,-299.77,replace
4,15,5,0,7319.17,7319.17,6362.05,957.11,keep
4,15,5,1,7010.64,7010.64,6244.20,766.43,keep
4,15,6,0,7601.08,7601.08,6362.05,1239.03,keep
4,15,6,1,7297.09,7297.09,6244.20,1052.89,keep
4,15,7,0,7877.66,7877.66,6362.05,1515.60,keep
4,15,7,1,7598.04,7598.04,6244.20,1353.84,keep
4,15,8,0,8141.23,8141.23,6402.85,1738.38,keep
4,15,8,1,7965.57,7965.57,6262.97,1702.60,keep
4,15,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,15,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,16,0,0,6366.07,6179.37,6366.07,-186.71,replace
4,16,0,1,6246.05,5936.18,6246.05,-309.87,replace
4,16,6,0,7556.68,7556.68,6366.07,1190.60,keep
4,16,6,1,7269.27,7269.27,6246.05,1023.22,keep
4,16,7,0,7853.50,7853.50,6366.07,1487.43,keep
4,16,7,1,7586.99,7586.99,6246.05,1340.94,keep
4,16,8,0,8141.23,8141.23,6402.85,1738.38,keep
4,16,8,1,7965.57,7965.57,6262.97,1702.60,keep
4,16,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,16,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,17,0,0,6369.73,6160.44,6369.73,-209.29,replace
4,17,0,1,6247.74,5928.66,6247.74,-319.07,replace
4,17,7,0,7831.52,7831.52,6369.73,1461.78,keep
4,17,7,1,7576.94,7576.94,6247.74,1329.20,keep
4,17,8,0,8141.23,8141.23,6402.85,1738.38,keep
4,17,8,1,7965.57,7965.57,6262.97,1702.60,keep
4,17,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,17,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,18,0,0,6373.06,6143.24,6373.06,-229.81,replace
4,18,0,1,6249.26,5921.83,6249.26,-327.44,replace
4,18,8,0,8141.23,8141.23,6402.85,1738.38,keep
4,18,8,1,7965.57,7965.57,6262.97,1702.60,keep
4,18,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,18,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,19,0,0,6376.07,6272.45,6376.07,-103.62,replace
4,19,0,1,6250.65,6030.36,6250.65,-220.29,replace
4,19,9,0,8683.32,8683.32,6402.85,2280.47,keep
4,19,9,1,8413.81,8413.81,6262.97,2150.84,keep
4,20,0,0,6536.92,6536.92,6378.80,158.12,keep
4,20,0,1,6306.29,6306.29,6251.90,54.38,keep
5,1,0,0,8050.98,8050.98,6366.90,1684.07,keep
5,1,0,1,7459.18,7459.18,6260.09,1199.09,keep
5,2,0,0,7980.40,7980.40,6319.42,1660.98,keep
5,2,0,1,7321.97,7321.97,6230.59,1091.39,keep
5,3,0,0,7812.21,7812.21,6303.00,1509.21,keep
5,3,0,1,7115.60,7115.60,6219.67,895.93,keep
5,4,0,0,7510.00,7510.00,6299.88,1210.12,keep
5,4,0,1,6837.84,6837.84,6216.76,621.08,keep
5,4,1,0,8125.49,8125.49,6299.88,1825.61,keep
5,4,1,1,7510.70,7510.70,6216.76,1293.94,keep
5,5,0,0,7216.96,7216.96,6302.76,914.19,keep
5,5,0,1,6580.91,6580.91,6217.44,363.47,keep
5,5,1,0,7891.45,7891.45,6302.76,1588.68,keep
5,5,1,1,7306.68,7306.68,6217.44,1089.24,keep
5,5,2,0,7995.73,7995.73,6302.76,1692.97,keep
5,5,2,1,7410.25,7410.25,6217.44,1192.81,keep
5,6,0,0,6950.97,6950.97,6308.29,642.67,keep
5,6,0,1,6364.53,6364.53,6219.70,144.84,keep
5,6,1,0,7658.74,7658.74,6308.29,1350.45,keep
5,6,1,1,7106.75,7106.75,6219.70,887.05,keep
5,6,2,0,7786.61,7786.61,6308.29,1478.32,keep
5,6,2,1,7233.71,7233.71,6219.70,1014.02,keep
5,6,3,0,7896.87,7896.87,6308.29,1588.58,keep
5,6,3,1,7343.42,7343.42,6219.70,1123.73,keep
5,7,0,0,6723.95,6723.95,6314.88,409.08,keep
5,7,0,1,6222.60,6214.89,6222.60,-7.70,replace
5,7,1,0,7433.54,7433.54,6314.88,1118.66,keep
5,7,1,1,6914.97,6914.97,6222.60,692.38,keep
5,7,2,0,7583.21,7583.21,6314.88,1268.33,keep
5,7,2,1,7063.57,7063.57,6222.60,840.97,keep
5,7,3,0,7718.40,7718.40,6314.88,1403.53,keep
5,7,3,1,7197.99,7197.99,6222.60,975.39,keep
5,7,4,0,7834.94,7834.94,6314.88,1520.06,keep
5,7,4,1,7314.68,7314.68,6222.60,1092.08,keep
5,8,0,0,6540.84,6540.84,6321.75,219.09,keep
5,8,0,1,6225.71,6098.01,6225.71,-127.69,replace
5,8,1,0,7219.38,7219.38,6321.75,897.64,keep
5,8,1,1,6733.68,6733.68,6225.71,507.97,keep
5,8,2,0,7389.11,7389.11,6321.75,1067.36,keep
5,8,2,1,6902.17,6902.17,6225.71,676.47,keep
5,8,3,0,7547.36,7547.36,6321.75,1225.61,keep
5,8,3,1,7059.45,7059.45,6225.71,833.74,keep
5,8,4,0,7690.27,7690.27,6321.75,1368.52,keep
5,8,4,1,7202.20,7202.20,6225.71,976.49,keep
5,8,5,0,7813.29,7813.29,6321.75,1491.54,keep
5,8,5,1,7328.02,7328.02,6225.71,1102.32,keep
5,9,0,0,6411.01,6411.01,6328.53,82.48,keep
5,9,0,1,6228.80,6019.60,6228.80,-209.20,replace
5,9,1,0,7018.21,7018.21,6328.53,689.68,keep
5,9,1,1,6564.08,6564.08,6228.80,335.28,keep
5,9,2,0,7206.32,7206.32,6328.53,877.79,keep
5,9,2,1,6750.81,6750.81,6228.80,522.01,keep
5,9,3,0,7385.78,7385.78,6328.53,1057.25,keep
5,9,3,1,6929.11,6929.11,6228.80,700.31,keep
5,9,4,0,7553.07,7553.07,6328.53,1224.54,keep
5,9,4,1,7095.95,7095.95,6228.80,867.15,keep
5,9,5,0,7704.00,7704.00,6328.53,1375.47,keep
5,9,5,1,7249.08,7249.08,6228.80,1020.28,keep
5,9,6,0,7833.36,7833.36,6328.53,1504.83,keep
5,9,6,1,7390.90,7390.90,6228.80,1162.10,keep
5,10,0,0,6342.42,6342.42,6335.03,7.38,keep
5,10,0,1,6231.78,5984.36,6231.78,-247.42,replace
5,10,1,0,6830.93,6830.93,6335.03,495.90,keep
5,10,1,1,6406.68,6406.68,6231.78,174.90,keep
5,10,2,0,7035.81,7035.81,6335.03,700.78,keep
5,10,2,1,6610.05,6610.05,6231.78,378.26,keep
5,10,3,0,7234.71,7234.71,6335.03,899.67,keep
5,10,3,1,6807.61,6807.61,6231.78,575.83,keep
5,10,4,0,7424.43,7424.43,6335.03,1089.40,keep
5,10,4,1,6996.63,6996.63,6231.78,764.84,keep
5,10,5,0,7601.17,7601.17,6335.03,1266.14,keep
5,10,5,1,7175.00,7175.00,6231.78,943.21,keep
5,10,6,0,7760.11,7760.11,6335.03,1425.08,keep
5,10,6,1,7344.75,7344.75,6231.78,1112.97,keep
5,10,7,0,7894.26,7894.26,6335.03,1559.22,keep
5,10,7,1,7526.22,7526.22,6231.78,1294.44,keep
5,11,0,0,6341.16,6306.46,6341.16,-34.71,replace
5,11,0,1,6234.60,5985.03,6234.60,-249.57,replace
5,11,1,0,6657.75,6657.75,6341.16,316.59,keep
5,11,1,1,6261.47,6261.47,6234.60,26.87,keep
5,11,2,0,6877.91,6877.91,6341.16,536.75,keep
5,11,2,1,6479.99,6479.99,6234.60,245.39,keep
5,11,3,0,7094.55,7094.55,6341.16,753.38,keep
5,11,3,1,6695.14,6695.14,6234.60,460.54,keep
5,11,4,0,7304.83,7304.83,6341.16,963.66,keep
5,11,4,1,6904.47,6904.47,6234.60,669.87,keep
5,11,5,0,7505.31,7505.31,6341.16,1164.14,keep
5,11,5,1,7106.06,7106.06,6234.60,871.46,keep
5,11,6,0,7691.61,7691.61,6341.16,1350.44,keep
5,11,6,1,7301.65,7301.65,6234.60,1067.06,keep
5,11,7,0,7857.32,7857.32,6341.16,1516.15,keep
5,11,7,1,7509.33,7509.33,6234.60,1274.73,keep
5,11,8,0,7989.69,7989.69,6402.85,1586.84,keep
5,11,8,1,7814.49,7814.49,6262.97,1551.51,keep
5,12,0,0,6346.88,6276.93,6346.88,-69.95,replace
5,12,0,1,6237.22,5973.35,6237.22,-263.88,replace
5,12,2,0,6732.49,6732.49,6346.88,385.61,keep
5,12,2,1,6360.44,6360.44,6237.22,123.21,keep
5,12,3,0,6965.28,6965.28,6346.88,618.40,keep
5,12,3,1,6591.59,6591.59,6237.22,354.37,keep
5,12,4,0,7194.33,7194.33,6346.88,847.45,keep
5,12,4,1,6819.47,6819.47,6237.22,582.24,keep
5,12,5,0,7416.56,7416.56,6346.88,1069.68,keep
5,12,5,1,7042.34,7042.34,6237.22,805.11,keep
5,12,6,0,7628.03,7628.03,6346.88,1281.15,keep
5,12,6,1,7261.70,7261.70,6237.22,1024.47,keep
5,12,7,0,7822.93,7822.93,6346.88,1476.05,keep
5,12,7,1,7493.61,7493.61,6237.22,1256.38,keep
5,12,8,0,7989.68,7989.68,6402.85,1586.83,keep
5,12,8,1,7814.48,7814.48,6262.97,1551.51,keep
5,12,9,0,8526.26,8526.26,6402.85,2123.41,keep
5,12,9,1,8258.78,8258.78,6262.97,1995.81,keep
5,13,0,0,6352.17,6249.61,6352.17,-102.56,replace
5,13,0,1,6239.66,5962.53,6239.66,-277.13,replace
5,13,3,0,6846.63,6846.63,6352.17,494.46,keep
5,13,3,1,6496.68,6496.68,6239.66,257.02,keep
5,13,4,0,7092.76,7092.76,6352.17,740.59,keep
5,13,4,1,6741.44,6741.44,6239.66,501.78,keep
5,13,5,0,7334.85,7334.85,6352.17,982.68,keep
5,13,5,1,6983.73,6983.73,6239.66,744.08,keep
5,13,6,0,7569.38,7569.38,6352.17,1217.21,keep
5,13,6,1,7224.87,7224.87,6239.66,985.21,keep
5,13,7,0,7791.13,7791.13,6352.17,1438.96,keep
5,13,7,1,7479.07,7479.07,6239.66,1239.41,keep
5,13,8,0,7989.68,7989.68,6402.85,1586.83,keep
5,13,8,1,7814.48,7814.48,6262.97,1551.51,keep
5,13,9,0,8526.26,8526.26,6402.85,2123.41,keep
5,13,9,1,8258.78,8258.78,6262.97,1995.81,keep
5,14,0,0,6357.04,6224.46,6357.04,-132.59,replace
5,14,0,1,6241.90,5952.56,6241.90,-289.33,replace
5,14,4,0,6999.77,6999.77,6357.04,642.73,keep
5,14,4,1,6670.07,6670.07,6241.90,428.18,keep
5,14,5,0,7259.94,7259.94,6357.04,902.90,keep
5,14,5,1,6930.06,6930.06,6241.90,688.16,keep
5,14,6,0,7515.53,7515.53,6357.04,1158.49,keep
5,14,6,1,7191.07,7191.07,6241.90,949.17,keep
5,14,7,0,7761.88,7761.88,6357.04,1404.84,keep
5,14,7,1,7465.70,7465.70,6241.90,1223.80,keep
5,14,8,0,7989.68,7989.68,6402.85,1586.83,keep
5,14,8,1,7814.48,7814.48,6262.97,1551.51,keep
5,14,9,0,8526.26,8526.26,6402.85,2123.41,keep
5,14,9,1,8258.78,8258.78,6262.97,1995.81,keep
5,15,0,0,6361.50,6201.40,6361.50,-160.10,replace
5,15,0,1,6243.95,5943.42,6243.95,-300.53,replace
5,15,5,0,7191.51,7191.51,6361.50,830.01,keep
5,15,5,1,6881.06,6881.06,6243.95,637.11,keep
5,15,6,0,7466.27,7466.27,6361.50,1104.77,keep
5,15,6,1,7160.17,7160.17,6243.95,916.22,keep
5,15,7,0,7735.09,7735.09,6361.50,1373.58,keep
5,15,7,1,7453.45,7453.45,6243.95,1209.50,keep
5,15,8,0,7989.68,7989.68,6402.85,1586.83,keep
5,15,8,1,7814.48,7814.48,6262.97,1551.51,keep
5,15,9,0,8526.26,8526.26,6402.85,2123.41,keep
5,15,9,1,8258.78,8258.78,6262.97,1995.81,keep
5,16,0,0,6365.58,6180.34,6365.58,-185.24,replace
5,16,0,1,6245.82,5935.07,6245.82,-310.75,replace
5,16,6,0,7421.35,7421.35,6365.58,1055.78,keep
5,16,6,1,7132.01,7132.01,6245.82,886.19,keep
5,16,7,0,7710.62,7710.62,6365.58,1345.04,keep
5,16,7,1,7442.26,7442.26,6245.82,1196.44,keep
5,16,8,0,7989.68,7989.68,6402.85,1586.83,keep
5,16,8,1,7814.48,7814.48,6262.97,1551.51,keep
5,16,9,0,8526.26,8526.26,6402.85,2123.41,keep
5,16,9,1,8258.78,8258.78,6262.97,1995.81,keep
5,17,0,0,6369.28,6161.16,6369.28,-208.13,replace
